timestamp,event_source,client_id,topic,qos,retain,payload_size,payload_is_json,payload_has_temp_hum_keys,msg_rate_in_window,attack_label,description
1745412776.0946648,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,21,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.0956645,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,22,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.0966637,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,23,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.0976632,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,24,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.0976632,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,25,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.0976632,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,26,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1006627,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,27,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1026623,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,28,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1026623,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,29,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1026623,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,30,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1036627,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,31,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1046631,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,32,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1046631,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,33,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1876705,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,34,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1886716,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,35,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1886716,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,36,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.189672,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,37,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.189672,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,38,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.189672,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,39,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1956697,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,40,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1956697,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,41,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.196671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,42,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.196671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,43,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.196671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,44,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.196671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,45,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.196671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,46,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.1976721,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,47,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.2016704,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,48,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.2016704,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,49,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.202671,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,50,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.6999135,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,51,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.7109113,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,52,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.7109113,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,53,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.7119086,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,54,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.7119086,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,55,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.7119086,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,56,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8817368,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,57,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8877378,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,58,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8877378,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,59,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8877378,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,60,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8887405,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,61,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8887405,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,62,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8897398,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,63,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8897398,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,64,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8897398,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,65,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8907406,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,66,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8907406,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,67,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8907406,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,68,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8907406,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,69,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.891738,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,70,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.891738,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,71,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.891738,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,72,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.891738,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,73,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8927374,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,74,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8927374,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,75,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8927374,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,76,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8927374,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,77,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8937383,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,78,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8937383,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,79,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8937383,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,80,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8937383,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,81,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8947392,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,82,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8947392,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,83,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8957393,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,84,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.8957393,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,85,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.9017365,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,86,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.9017365,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,87,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412776.902738,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,88,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412777.742657,observer,sensor_001,iot/simulation/data/sensor_001/data,0,False,93,True,True,88,NORMAL,Message received on iot/simulation/data/sensor_001/data
1745412777.7436354,observer,sensor_003,iot/simulation/data/sensor_003/data,0,False,93,True,True,1,NORMAL,Message received on iot/simulation/data/sensor_003/data
1745412777.7436354,observer,sensor_002,iot/simulation/data/sensor_002/data,0,False,92,True,True,2,NORMAL,Message received on iot/simulation/data/sensor_002/data
1745412777.7446635,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,89,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412777.7446635,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,90,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412777.7446635,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,91,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412777.7456791,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,92,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412777.7456791,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,93,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7249463,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,94,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7486596,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,95,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7497125,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,96,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7497125,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,97,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7497125,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,98,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.750712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,99,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.750712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,100,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.750712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,101,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7517118,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,102,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7517118,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,103,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7517118,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,104,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.752712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,105,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.752712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,106,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.752712,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,107,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.753716,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,108,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.753716,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,109,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7547128,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,110,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7547128,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,111,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7690737,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,112,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7701263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,113,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7701263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,114,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7701263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,115,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7711258,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,116,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7711258,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,117,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7711258,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,118,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7721262,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,119,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7721262,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,120,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7731264,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,121,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7731264,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,122,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7731264,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,123,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7741263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,124,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7741263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,125,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7741263,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,126,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7751257,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,127,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7751257,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,128,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.7751257,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,129,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.776111,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,130,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.814665,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,131,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.814665,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,132,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.814665,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,133,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.8156655,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,134,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412778.8156655,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,135,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.797995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,136,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8000083,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,137,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8000083,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,138,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,139,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,140,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,141,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,142,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,143,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8009944,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,144,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,145,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,146,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,147,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,148,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,149,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,150,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.801995,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,151,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8029928,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,152,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412779.8029928,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,153,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.638296,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,154,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6458135,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,155,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.646821,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,156,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.646821,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,157,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6488032,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,158,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6488032,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,159,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.649819,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,160,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.649819,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,161,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6508203,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,162,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6508203,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,163,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6508203,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,164,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.651819,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,165,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.651819,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,166,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.651819,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,167,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6528032,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,168,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6528032,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,169,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6590536,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,170,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6590536,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,171,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.66007,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,172,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.66007,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,173,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.66007,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,174,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.661056,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,175,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.661056,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,176,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6620631,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,177,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6620631,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,178,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6620631,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,179,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6630695,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,180,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6630695,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,181,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6630695,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,182,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6640546,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,183,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6640546,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,184,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
1745412780.6650572,observer,sensor_001,iot/simulation/data/sensor_001,0,False,1024,False,False,185,NORMAL,Message received on iot/simulation/data/sensor_001 (Invalid JSON payload)
